RefseqID	Contig	TreeRepresentative	ProteinID	Taxid	Protein	PADLOC_HMM	Start	End	Strand	Name	Strain	AssemblyStatus	Group name	Domain/Realm name	Kingdom name	Phylum name	Class name	Order name	Family name	Genus name	Species name	representative_genome	Cluster	plasmid_score	virus_score	GEI
GCF_007844695.1	NZ_QYJZ01000008.1	WP_000213430.1	WP_000213431.1	562	DruE3	DruE3_00003	40634	46978	-	Escherichia coli	strain=1876-2	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_007844695.1	NZ_QYJZ01000008.1	WP_001513100.1	WP_001513100.1	562	DruH3	DruH3_00012	46991	50281	-	Escherichia coli	strain=1876-2	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_007844715.1	NZ_QYJX01000007.1	WP_000213430.1	WP_000213431.1	562	DruE3	DruE3_00003	45028	51372	+	Escherichia coli	strain=1876	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_007844715.1	NZ_QYJX01000007.1	WP_001513100.1	WP_001513100.1	562	DruH3	DruH3_00012	41725	45015	+	Escherichia coli	strain=1876	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_007845005.1	NZ_VOCX01000176.1	WP_001472886.1	WP_146313947.1	562	DruH3	DruH3_00012	146	3436	+	Escherichia coli	strain=879916	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_007845005.1	NZ_VOCX01000176.1	WP_001472887.1	WP_001472887.1	562	DruE3	DruE3_00003	3449	9793	+	Escherichia coli	strain=879916	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_007846525.1	NZ_VODI01000065.1	WP_020219138.1	WP_000383109.1	562	DruE3	DruE3_00003	16996	23310	-	Escherichia coli	strain=EC1590	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_007846525.1	NZ_VODI01000065.1	WP_133301053.1	WP_000960581.1	562	DruH3	DruH3_00004	23310	26669	-	Escherichia coli	strain=EC1590	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_007846665.1	NZ_VODB01000214.1	WP_020219138.1	WP_000383107.1	562	DruE3	DruE3_00003	3446	9760	+	Escherichia coli	strain=EC1661	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_007846665.1	NZ_VODB01000214.1	WP_133301053.1	WP_000960581.1	562	DruH3	DruH3_00004	87	3446	+	Escherichia coli	strain=EC1661	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_007858235.1	NZ_VFET01000011.1	WP_043048417.1	WP_010562362.1	359110	DruE3	DruE3_00003	155859	162122	-	Pseudomonas extremaustralis	strain=DSM 17835	Contig	g-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas extremaustralis	NA	6	NA	NA	NA
GCF_007858235.1	NZ_VFET01000011.1	WP_043048418.1	WP_010562361.1	359110	DruH3	DruH3_00013	162132	165431	-	Pseudomonas extremaustralis	strain=DSM 17835	Contig	g-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas extremaustralis	NA	6	NA	NA	NA
GCF_007922655.1	NZ_CP041623.1	WP_020219138.1	WP_000383109.1	562	DruE3	DruE3_00003	443031	449345	-	Escherichia coli O157:H7	strain=ATCC 43888	Complete Genome	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_007922655.1	NZ_CP041623.1	WP_133301053.1	WP_000960581.1	562	DruH3	DruH3_00004	449345	452704	-	Escherichia coli O157:H7	strain=ATCC 43888	Complete Genome	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_007954265.1	NZ_VOLS01000004.1	WP_146878173.1	WP_146878173.1	2508879	DruE3	DruE3_00003	60264	66545	-	Colwellia sp. C1TZA3	strain=C1TZA3	Contig	g-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Colwellia	Colwellia sp. C1TZA3	Y	4	NA	NA	GEI
GCF_007954265.1	NZ_VOLS01000004.1	WP_146878174.1	WP_146878174.1	2508879	DruH3	DruH3_00012	66558	69842	-	Colwellia sp. C1TZA3	strain=C1TZA3	Contig	g-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Colwellia	Colwellia sp. C1TZA3	Y	4	NA	NA	GEI
GCF_007990955.1	NZ_BJXK01000001.1	WP_119008971.1	WP_119008971.1	198815	DruH3	DruH3_00012	107926	111249	-	Vibrio superstes NBRC 103154	strain=NBRC 103154	Contig	g-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio superstes	NA	3	NA	NA	NA
GCF_007990955.1	NZ_BJXK01000001.1	WP_119008972.1	WP_119008972.1	198815	DruE3	DruE3_00003	101630	107914	-	Vibrio superstes NBRC 103154	strain=NBRC 103154	Contig	g-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio superstes	NA	3	NA	NA	NA
GCF_007991615.1	NZ_BJYR01000031.1	WP_147161264.1	WP_147161264.1	707214	DruH3	DruH3_00003	35541	38837	-	Novosphingobium sediminis	strain=NBRC 106119	Contig	a-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium sediminis	Y	14	0.9932	NA	NA
GCF_007991615.1	NZ_BJYR01000031.1	WP_170233912.1	WP_170233912.1	707214	DruE3	DruE3_00003	29588	35551	-	Novosphingobium sediminis	strain=NBRC 106119	Contig	a-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium sediminis	Y	14	0.9932	NA	NA
GCF_007992095.1	NZ_BJZP01000011.1	WP_147180525.1	WP_147180525.1	1118451	DruE3	DruE3_00003	12824	18940	+	Ciceribacter naphthalenivorans	strain=NBRC 107585	Contig	a-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Paenirhizobium	Paenirhizobium naphthalenivorans	Y	14	NA	NA	GEI
GCF_007992095.1	NZ_BJZP01000011.1	WP_210245755.1	WP_210245755.1	1118451	DruH3	DruH3_00002	9489	12827	+	Ciceribacter naphthalenivorans	strain=NBRC 107585	Contig	a-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Paenirhizobium	Paenirhizobium naphthalenivorans	Y	14	NA	NA	GEI
GCF_008011775.1	NZ_VOUS01000008.1	WP_060445887.1	WP_143779221.1	615	DruE3	DruE3_00003	94619	100939	+	Serratia marcescens	strain=S12	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia marcescens	NA	2	NA	NA	NA
GCF_008011775.1	NZ_VOUS01000008.1	WP_228205235.1	WP_143779220.1	615	DruH3	DruH3_00012	91308	94607	+	Serratia marcescens	strain=S12	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia marcescens	NA	2	NA	NA	NA
GCF_008033575.1	NZ_VIBW01000014.1	WP_000213430.1	WP_000213431.1	562	DruE3	DruE3_00003	40634	46978	-	Escherichia coli	strain=EC114	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_008033575.1	NZ_VIBW01000014.1	WP_001513100.1	WP_001513100.1	562	DruH3	DruH3_00012	46991	50281	-	Escherichia coli	strain=EC114	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_008040785.1	NZ_VRWC01000007.1	WP_000213430.1	WP_000213431.1	562	DruE3	DruE3_00003	19270	25614	+	Escherichia coli	strain=3_57_1	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_008040785.1	NZ_VRWC01000007.1	WP_001513100.1	WP_001513100.1	562	DruH3	DruH3_00012	15967	19257	+	Escherichia coli	strain=3_57_1	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_008040885.1	NZ_VRWH01000034.1	WP_000213430.1	WP_000213431.1	562	DruE3	DruE3_00003	39699	46043	+	Escherichia coli	strain=3_214_1	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_008040885.1	NZ_VRWH01000034.1	WP_001513100.1	WP_001513100.1	562	DruH3	DruH3_00012	36396	39686	+	Escherichia coli	strain=3_214_1	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_008040965.1	NZ_VRWM01000018.1	WP_000213430.1	WP_000213431.1	562	DruE3	DruE3_00003	49150	55494	-	Escherichia coli	strain=3_199_3	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_008040965.1	NZ_VRWM01000018.1	WP_001513100.1	WP_001513100.1	562	DruH3	DruH3_00012	55507	58797	-	Escherichia coli	strain=3_199_3	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_008041025.1	NZ_VRWP01000022.1	WP_000213430.1	WP_000213431.1	562	DruE3	DruE3_00003	19270	25614	+	Escherichia coli	strain=3_196_1	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_008041025.1	NZ_VRWP01000022.1	WP_001513100.1	WP_001513100.1	562	DruH3	DruH3_00012	15967	19257	+	Escherichia coli	strain=3_196_1	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_008041095.1	NZ_VRWR01000063.1	WP_020219138.1	WP_000383104.1	562	DruE3	DruE3_00003	7546	13860	-	Escherichia coli	strain=3_192_1	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_008041095.1	NZ_VRWR01000063.1	WP_133301053.1	WP_000960582.1	562	DruH3	DruH3_00004	13860	17219	-	Escherichia coli	strain=3_192_1	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_008041125.1	NZ_VRWT01000049.1	WP_020219138.1	WP_000383104.1	562	DruE3	DruE3_00003	8816	15130	+	Escherichia coli	strain=3_189_1	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_008041125.1	NZ_VRWT01000049.1	WP_133301053.1	WP_000960582.1	562	DruH3	DruH3_00004	5457	8816	+	Escherichia coli	strain=3_189_1	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_008041155.1	NZ_VRWV01000011.1	WP_020219138.1	WP_147696291.1	562	DruE3	DruE3_00003	120008	126322	-	Escherichia coli	strain=27k_9	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_008041155.1	NZ_VRWV01000011.1	WP_133301053.1	WP_134884679.1	562	DruH3	DruH3_00004	126322	129681	-	Escherichia coli	strain=27k_9	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_008041205.1	NZ_VRWW01000003.1	WP_000213430.1	WP_000213431.1	562	DruE3	DruE3_00003	39696	46040	+	Escherichia coli	strain=27k_1	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_008041205.1	NZ_VRWW01000003.1	WP_001513100.1	WP_001513100.1	562	DruH3	DruH3_00012	36393	39683	+	Escherichia coli	strain=27k_1	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_008041335.1	NZ_VRXD01000014.1	WP_000213430.1	WP_087901961.1	562	DruE3	DruE3_00003	32224	38568	+	Escherichia coli	strain=1_45_11	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_008041335.1	NZ_VRXD01000014.1	WP_001513100.1	WP_001513100.1	562	DruH3	DruH3_00012	28921	32211	+	Escherichia coli	strain=1_45_11	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_008041385.1	NZ_VRXG01000007.1	WP_000213430.1	WP_000213431.1	562	DruE3	DruE3_00003	19270	25614	+	Escherichia coli	strain=1_44_1	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_008041385.1	NZ_VRXG01000007.1	WP_001513100.1	WP_001513100.1	562	DruH3	DruH3_00012	15967	19257	+	Escherichia coli	strain=1_44_1	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_008041435.1	NZ_VRXI01000007.1	WP_000213430.1	WP_134091961.1	562	DruE3	DruE3_00003	78979	85323	-	Escherichia coli	strain=1_4_5	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_008041435.1	NZ_VRXI01000007.1	WP_001513100.1	WP_001529636.1	562	DruH3	DruH3_00012	85336	88626	-	Escherichia coli	strain=1_4_5	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_008041465.1	NZ_VRXK01000019.1	WP_020219138.1	WP_020219138.1	562	DruE3	DruE3_00003	79717	86031	+	Escherichia coli	strain=1_4_13	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_008041465.1	NZ_VRXK01000019.1	WP_133301053.1	WP_122985578.1	562	DruH3	DruH3_00004	76358	79717	+	Escherichia coli	strain=1_4_13	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_008041545.1	NZ_VRXO01000032.1	WP_001472886.1	WP_001556397.1	562	DruH3	DruH3_00012	37838	41128	+	Escherichia coli	strain=1_37_1	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_008041545.1	NZ_VRXO01000032.1	WP_001472887.1	WP_001472887.1	562	DruE3	DruE3_00003	41141	47485	+	Escherichia coli	strain=1_37_1	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_008041665.1	NZ_VRXW01000016.1	WP_000213430.1	WP_147716597.1	562	DruE3	DruE3_00003	49150	55494	-	Escherichia coli	strain=1_20_2	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_008041665.1	NZ_VRXW01000016.1	WP_001513100.1	WP_001513100.1	562	DruH3	DruH3_00012	55507	58797	-	Escherichia coli	strain=1_20_2	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_008041755.1	NZ_VRXZ01000002.1	WP_000213430.1	WP_000213431.1	562	DruE3	DruE3_00003	67159	73503	+	Escherichia coli	strain=1_18_16	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_008041755.1	NZ_VRXZ01000002.1	WP_001513100.1	WP_001513100.1	562	DruH3	DruH3_00012	63856	67146	+	Escherichia coli	strain=1_18_16	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_008041945.1	NZ_VKAD01000001.1	WP_147713084.1	WP_147713084.1	2593301	DruE3	DruE3_00003	814802	821098	-	Reinekea thalattae	strain=SSH23	Contig	g-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae	Reinekea	Reinekea thalattae	Y	1	NA	NA	NA
GCF_008041945.1	NZ_VKAD01000001.1	WP_147713085.1	WP_147713085.1	2593301	DruH3	DruH3_00012	821095	824379	-	Reinekea thalattae	strain=SSH23	Contig	g-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae	Reinekea	Reinekea thalattae	Y	1	NA	NA	NA
GCF_008064875.1	NZ_CP042942.1	WP_020219138.1	WP_148047652.1	564	DruE3	DruE3_00003	660724	667038	-	Escherichia fergusonii	strain=ATCC 35473	Complete Genome	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia fergusonii	NA	11	NA	NA	NA
GCF_008064875.1	NZ_CP042942.1	WP_133301053.1	WP_148047653.1	564	DruH3	DruH3_00004	667038	670397	-	Escherichia fergusonii	strain=ATCC 35473	Complete Genome	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia fergusonii	NA	11	NA	NA	NA
GCF_008064895.1	NZ_CP042945.1	WP_000213430.1	WP_000213433.1	564	DruE3	DruE3_00003	2872102	2878446	+	Escherichia fergusonii	strain=ATCC 35471	Complete Genome	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia fergusonii	NA	2	NA	NA	NA
GCF_008064895.1	NZ_CP042945.1	WP_001513100.1	WP_002431339.1	564	DruH3	DruH3_00012	2868799	2872089	+	Escherichia fergusonii	strain=ATCC 35471	Complete Genome	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia fergusonii	NA	2	NA	NA	NA
GCF_008064915.1	NZ_CP042946.1	WP_000213430.1	WP_148047385.1	564	DruE3	DruE3_00003	3379425	3385769	+	Escherichia fergusonii	strain=ATCC 35470	Complete Genome	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia fergusonii	NA	2	NA	NA	NA
GCF_008064915.1	NZ_CP042946.1	WP_001513100.1	WP_123059598.1	564	DruH3	DruH3_00012	3376122	3379412	+	Escherichia fergusonii	strain=ATCC 35470	Complete Genome	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia fergusonii	NA	2	NA	NA	NA
GCF_008081965.1	NZ_QYOG01000004.1	WP_001513100.1	WP_063625629.1	562	DruH3	DruH3_00012	185517	188807	-	Escherichia coli	strain=T0143A.F-13	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_008081965.1	NZ_QYOG01000004.1	WP_021581293.1	WP_148485326.1	562	DruE3	DruE3_00003	179160	185504	-	Escherichia coli	strain=T0143A.F-13	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_008082345.1	NZ_QYNK01000028.1	WP_004178409.1	WP_023283168.1	573	DruH3	DruH3_00012	9929	13216	+	Klebsiella pneumoniae	strain=T0101B.C-13	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_008082345.1	NZ_QYNK01000028.1	WP_200119417.1	WP_115667623.1	573	DruE3	DruE3_00003	13229	19549	+	Klebsiella pneumoniae	strain=T0101B.C-13	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_008083415.1	NZ_VSIJ01000019.1	WP_001887822.1	WP_148521792.1	666	DruH3	DruH3_00010	259995	263351	+	Vibrio cholerae	strain=N2814	Scaffold	g-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio cholerae	NA	10	NA	NA	NA
GCF_008083415.1	NZ_VSIJ01000019.1	WP_114779164.1	WP_148521794.1	666	DruE3	DruE3_00003	263365	269571	+	Vibrio cholerae	strain=N2814	Scaffold	g-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio cholerae	NA	10	NA	NA	NA
GCF_008083645.1	NZ_VSHZ01000044.1	WP_002024145.1	WP_002024145.1	666	DruE3	DruE3_00003	34866	41180	-	Vibrio cholerae	strain=N2797	Scaffold	g-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio cholerae	NA	1	NA	NA	NA
GCF_008083645.1	NZ_VSHZ01000044.1	WP_002024147.1	WP_002024147.1	666	DruH3	DruH3_00012	41177	44485	-	Vibrio cholerae	strain=N2797	Scaffold	g-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio cholerae	NA	1	NA	NA	NA
GCF_008083835.1	NZ_VSHQ01000068.1	WP_001887822.1	WP_044127768.1	666	DruH3	DruH3_00010	3847	7203	+	Vibrio cholerae	strain=N2787	Scaffold	g-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio cholerae	NA	10	NA	NA	NA
GCF_008083835.1	NZ_VSHQ01000068.1	WP_142570044.1	WP_032473011.1	666	DruE3	DruE3_00003	7217	13423	+	Vibrio cholerae	strain=N2787	Scaffold	g-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio cholerae	NA	10	NA	NA	NA
GCF_008084565.1	NZ_VSGO01000028.1	WP_119788873.1	WP_148552882.1	666	DruE3	DruE3_00003	48240	54674	-	Vibrio cholerae	strain=N2754	Scaffold	g-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio cholerae	NA	12	NA	NA	NA
GCF_008084565.1	NZ_VSGO01000028.1	WP_119788874.1	WP_119788874.1	666	DruH3	DruH3_00001	54677	58195	-	Vibrio cholerae	strain=N2754	Scaffold	g-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio cholerae	NA	12	NA	NA	NA
GCF_008084655.1	NZ_VSGE01000015.1	WP_001887822.1	WP_148553438.1	666	DruH3	DruH3_00010	63196	66552	-	Vibrio cholerae	strain=N2742	Scaffold	g-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio cholerae	NA	10	NA	NA	NA
